First Name,Last Name,Label,Weight,Height
Leonard,Durgan,RUGBY,187,62
Love,Block,INDOOR_VOLLEYBALL,192,63
Marcelo,Haley,BASKETBALL,204,66
Agustin,Macejkovic,RUGBY,177,64
Galen,Toy,BEACH_VOLLEYBALL,148,62
Moses,McKenzie,RUGBY,198,62
Alesha,Ortiz,FIELD_HOCKEY,162,64
Manual,Cummings,INDOOR_VOLLEYBALL,147,76
Etsuko,Hermann,FOOTBALL,201,82
Raguel,Hartmann,INDOOR_VOLLEYBALL,117,62
Kimbery,Barrows,FOOTBALL,195,81
Johnnie,Prosacco,BASKETBALL,203,63
Ahmad,Harber,BASKETBALL,119,66
Jacques,Schulist,RUGBY,119,80
Melodi,Dicki,BASEBALL,117,75
Elly,Luettgen,TENNIS,201,78
Adolfo,Smitham,FOOTBALL,162,64
Beau,Swaniawski,TENNIS,144,79
Wilbert,Kling,BASKETBALL,117,74
Dino,Champlin,INDOOR_VOLLEYBALL,142,63
Leonila,Schimmel,FIELD_HOCKEY,165,75
Tandy,Wehner,BASKETBALL,122,79
Hubert,O'Keefe,TENNIS,186,74
Dillon,Glover,BASEBALL,181,80
Fidel,Crona,BASKETBALL,168,60
Timothy,Rutherford,ICE_HOCKEY,193,76
Bok,Grady,BASEBALL,122,76
Hai,Deckow,RUGBY,135,69
Jaime,Bednar,FIELD_HOCKEY,115,68
Kyla,Senger,BASEBALL,197,71
Delpha,Lind,SOCCER,178,81
Kendall,Bauch,BASKETBALL,166,65
Mariel,Wehner,RUGBY,174,81
Yaeko,King,INDOOR_VOLLEYBALL,120,62
Neil,Nikolaus,RACQUETBALL,176,69
Chadwick,Cassin,RUGBY,199,82
Lanora,Tromp,ICE_HOCKEY,208,65
Ema,Dicki,BASEBALL,173,69
Genie,Larkin,SOCCER,166,73
Winnifred,O'Connell,INDOOR_VOLLEYBALL,173,66
Harland,McClure,TENNIS,176,82
Myrtle,Baumbach,RACQUETBALL,116,76
Don,Jacobs,TENNIS,202,77
Noreen,Okuneva,BASEBALL,132,78
Terrence,Bartell,INDOOR_VOLLEYBALL,139,63
Roscoe,Lebsack,BASKETBALL,181,63
Maurice,Considine,FIELD_HOCKEY,156,74
Tracy,Walsh,INDOOR_VOLLEYBALL,110,81
Loma,Ziemann,BEACH_VOLLEYBALL,124,81
Rex,Reichel,SOCCER,173,79
Terrence,White,ICE_HOCKEY,200,63
Karie,Price,FOOTBALL,167,67
Richie,Haag,RUGBY,127,83
Samuel,Marks,BASKETBALL,136,61
Deandre,Hudson,RUGBY,118,77
Leo,Murray,BASEBALL,128,66
Maria,Casper,BASKETBALL,161,83
Clarice,Denesik,INDOOR_VOLLEYBALL,190,81
Lee,Bahringer,FOOTBALL,119,80
Tania,Dickinson,RUGBY,144,71
Margarete,Spinka,BASEBALL,171,80
Karl,Maggio,TENNIS,201,70
Jenelle,Stehr,BASKETBALL,152,78
Delbert,Predovic,RACQUETBALL,116,71
Olinda,Labadie,BASEBALL,178,71
Gonzalo,Crist,TENNIS,117,80
Rocco,Lindgren,FOOTBALL,173,78
Tish,Osinski,INDOOR_VOLLEYBALL,133,81
Rufus,Stark,BASEBALL,183,70
Bell,Altenwerth,FOOTBALL,153,83
Robert,Jaskolski,FOOTBALL,150,68
Catina,Olson,FIELD_HOCKEY,193,79
Anika,McClure,RACQUETBALL,170,80
Honey,Lesch,BEACH_VOLLEYBALL,167,76
Ahmed,Sawayn,TENNIS,166,82
Colton,Dickens,BEACH_VOLLEYBALL,115,76
Glennis,Heathcote,TENNIS,144,63
Harold,Kassulke,BEACH_VOLLEYBALL,203,66
Starla,Johns,SOCCER,209,70
Jimmie,Aufderhar,SOCCER,198,67
Zofia,Heathcote,TENNIS,110,74
Laurene,Hamill,SOCCER,120,61
Thi,Feil,TENNIS,114,69
Erwin,Morar,RUGBY,112,83
Sarai,Stiedemann,RACQUETBALL,202,70
Elaina,Morissette,TENNIS,194,68
Dung,Rau,RACQUETBALL,182,79
Jerome,Orn,SOCCER,145,61
Genaro,Shields,TENNIS,129,71
Prince,Witting,BASEBALL,194,76
Lindy,Upton,BEACH_VOLLEYBALL,129,79
Haywood,Runolfsson,INDOOR_VOLLEYBALL,181,66
Christie,Hayes,BASKETBALL,137,62
Modesto,Jacobs,FOOTBALL,148,79
Danielle,Windler,BEACH_VOLLEYBALL,112,79
Terresa,Rippin,ICE_HOCKEY,154,70
Vernon,Murray,RUGBY,184,65
Lamont,Skiles,BEACH_VOLLEYBALL,196,65
Charley,Rolfson,TENNIS,111,67
Jamey,Greenholt,FIELD_HOCKEY,122,81
Anthony,Nicolas,FIELD_HOCKEY,141,69
Aron,Lindgren,RACQUETBALL,116,60
Domingo,Corkery,FOOTBALL,161,62
Yajaira,Tromp,RACQUETBALL,166,63
Kenneth,Heidenreich,RUGBY,152,70
Kathlene,Welch,RACQUETBALL,197,72
Gil,Abbott,SOCCER,139,67
Gavin,Heaney,FIELD_HOCKEY,135,66
Blanca,Fahey,BASKETBALL,146,66
Lazaro,Gaylord,FIELD_HOCKEY,121,75
Derick,Ritchie,RUGBY,150,81
Salvador,Oberbrunner,INDOOR_VOLLEYBALL,191,78
Catharine,Anderson,INDOOR_VOLLEYBALL,147,68
Joanna,Balistreri,TENNIS,190,65
Lorenzo,Daniel,BASKETBALL,151,62
Sandy,Homenick,FOOTBALL,146,62
Myron,Beier,BASEBALL,120,83
Rebbecca,Gislason,SOCCER,121,64
Ralph,Dooley,BEACH_VOLLEYBALL,153,72
Curt,Ruecker,RACQUETBALL,146,74
Valorie,Flatley,RACQUETBALL,147,72
Nathanial,Hackett,BEACH_VOLLEYBALL,147,80
Shannon,Little,BEACH_VOLLEYBALL,194,70
Rogelio,Kris,SOCCER,207,75
Dave,Larkin,RUGBY,149,66
Kathleen,Gislason,INDOOR_VOLLEYBALL,196,61
Antony,Vandervort,FIELD_HOCKEY,146,62
Darron,Fay,BEACH_VOLLEYBALL,134,63
Dong,Brown,SOCCER,127,70
Morgan,Sanford,FIELD_HOCKEY,154,78
Verline,Kozey,RUGBY,174,67
Winford,Nader,INDOOR_VOLLEYBALL,207,68
Stevie,Zulauf,FIELD_HOCKEY,196,83
Ula,Auer,RACQUETBALL,178,63
Tynisha,Buckridge,FIELD_HOCKEY,197,68
Roman,Fritsch,FIELD_HOCKEY,198,68
Krissy,Reichert,BEACH_VOLLEYBALL,151,77
Ashely,Kihn,ICE_HOCKEY,116,74
Cassey,Corwin,SOCCER,133,83
Sang,Collins,RUGBY,122,73
Melodee,Donnelly,FOOTBALL,199,70
Clark,Schumm,BEACH_VOLLEYBALL,182,65
Les,Russel,BASEBALL,187,65
Tempie,Koch,FIELD_HOCKEY,204,79
Cedric,Medhurst,BASEBALL,143,72
Santo,Corwin,RUGBY,132,74
Ursula,Blanda,INDOOR_VOLLEYBALL,178,77
Gabriel,Wehner,RACQUETBALL,166,60
Merrie,Lesch,FIELD_HOCKEY,156,77
Graig,Stark,FOOTBALL,169,69
Felix,Ullrich,TENNIS,112,67
Randa,Kertzmann,FIELD_HOCKEY,164,62
Berry,Boyer,SOCCER,117,61
Kareem,Zulauf,SOCCER,192,62
Cathryn,Wunsch,FOOTBALL,169,81
Justin,Botsford,RUGBY,163,63
Beula,Kassulke,INDOOR_VOLLEYBALL,125,71
Vaughn,Nader,RUGBY,175,81
Gerard,Rath,ICE_HOCKEY,117,71
Wesley,Monahan,ICE_HOCKEY,143,72
Ryan,Reichert,FIELD_HOCKEY,189,81
Ellsworth,Smith,INDOOR_VOLLEYBALL,207,78
Hyman,Crona,BASEBALL,120,68
Sebastian,Jacobi,SOCCER,159,71
Sheldon,Brakus,RACQUETBALL,198,74
Nana,Abernathy,FOOTBALL,170,67
Florene,Cole,FOOTBALL,128,79
Alexander,Schulist,SOCCER,160,80
Katherina,Smitham,RACQUETBALL,184,62
Harrison,Lubowitz,RUGBY,171,61
Aleshia,Ebert,SOCCER,118,81
Dewayne,Schinner,RACQUETBALL,169,81
Greta,Quigley,BEACH_VOLLEYBALL,183,77
Earl,Langosh,ICE_HOCKEY,201,80
Cordell,Schuster,BASKETBALL,165,64
Linn,Feil,ICE_HOCKEY,197,60
Bobbie,Dicki,TENNIS,166,77
Melynda,Cummerata,BEACH_VOLLEYBALL,156,70
Jose,Roob,ICE_HOCKEY,188,73
Denver,Renner,INDOOR_VOLLEYBALL,130,82
Lavone,Doyle,RACQUETBALL,188,78
Lahoma,Gleichner,TENNIS,145,74
Lenard,Sanford,TENNIS,131,62
Glynis,Weber,ICE_HOCKEY,146,81
Georgianna,Davis,RACQUETBALL,161,77
Rhett,Hills,RACQUETBALL,165,73
Lizbeth,McKenzie,RUGBY,131,68
Damion,Rosenbaum,ICE_HOCKEY,148,70
Christoper,Hammes,RACQUETBALL,166,60
Jani,Bergnaum,BEACH_VOLLEYBALL,119,82
Thaddeus,Corwin,SOCCER,172,76
Jack,Marquardt,FIELD_HOCKEY,194,77
Latasha,Reichert,BEACH_VOLLEYBALL,138,78
Guillermo,Daniel,INDOOR_VOLLEYBALL,164,82
Lucius,Torphy,RACQUETBALL,138,75
Gail,Kunde,BEACH_VOLLEYBALL,179,61
Donn,Weber,BEACH_VOLLEYBALL,182,81
Ayana,Nitzsche,BEACH_VOLLEYBALL,136,83
Guillermo,Abernathy,BEACH_VOLLEYBALL,163,66
Loreen,Braun,BEACH_VOLLEYBALL,177,67
Shizuko,Ratke,BASKETBALL,203,64
Yong,Herman,RUGBY,185,82
Raymon,Lebsack,TENNIS,125,66
Sirena,Schowalter,INDOOR_VOLLEYBALL,205,69
Della,Von,SOCCER,125,65
Nila,Bosco,RACQUETBALL,171,72
Kenny,Turcotte,RACQUETBALL,110,68
Christoper,Turner,FIELD_HOCKEY,200,77
Contessa,Kreiger,BASEBALL,112,75
Gerry,Hartmann,INDOOR_VOLLEYBALL,133,81
Dwayne,Aufderhar,ICE_HOCKEY,118,64
Jed,Barton,FIELD_HOCKEY,168,81
Eve,Little,RACQUETBALL,136,66
Krissy,Wisozk,INDOOR_VOLLEYBALL,150,65
Casey,Hermiston,TENNIS,122,63
Quinton,Schmidt,TENNIS,193,67
Eusebio,Conn,INDOOR_VOLLEYBALL,154,69
Sabrina,Sanford,RUGBY,139,64
Izetta,Kohler,RACQUETBALL,127,79
Floy,Rath,BASEBALL,186,72
Hoyt,Wiegand,ICE_HOCKEY,192,83
Lowell,Kilback,TENNIS,204,82
Williemae,Jacobs,RACQUETBALL,206,64
Sang,Prosacco,ICE_HOCKEY,168,64
Henry,Nikolaus,RUGBY,209,73
Sabine,Flatley,TENNIS,124,76
Manual,Stamm,BASEBALL,175,70
Pasty,Gusikowski,SOCCER,203,65
Carmen,Macejkovic,SOCCER,167,83
Ismael,Weimann,ICE_HOCKEY,114,79
Dann,Schumm,SOCCER,167,73
Petronila,Prohaska,TENNIS,176,72
Rolf,Tillman,FIELD_HOCKEY,165,79
Nikia,Pouros,RACQUETBALL,117,82
Kayce,Crona,FOOTBALL,181,65
Kathy,Howe,TENNIS,161,65
Wen,Anderson,SOCCER,168,61
Xochitl,Mann,RUGBY,197,68
Ria,Skiles,BASEBALL,191,60
Jeannine,Mertz,TENNIS,199,76
Courtney,O'Reilly,BASEBALL,126,68
Lynne,Monahan,BASKETBALL,207,75
Kati,Turcotte,BASEBALL,149,76
Chad,Becker,TENNIS,151,79
Luke,Berge,SOCCER,196,77
Kristopher,Hirthe,FIELD_HOCKEY,151,82
Hugo,Sanford,BASEBALL,121,61
Hillary,Will,SOCCER,192,78
Nidia,Will,RUGBY,124,74
Aleen,Larson,FIELD_HOCKEY,159,62
Minda,Macejkovic,TENNIS,157,67
Quyen,Dare,INDOOR_VOLLEYBALL,127,80
Lottie,Farrell,BEACH_VOLLEYBALL,176,83
Cheyenne,Kling,BASKETBALL,182,81
Charlott,Franecki,ICE_HOCKEY,158,64
Ryan,Anderson,RACQUETBALL,165,71
Codi,Kling,FIELD_HOCKEY,188,75
Will,Satterfield,TENNIS,132,73
Nery,Weimann,TENNIS,161,67
Theo,Lynch,FOOTBALL,173,65
Luciana,Upton,FIELD_HOCKEY,123,63
Jarvis,Effertz,SOCCER,124,70
Augustus,Rohan,FOOTBALL,170,71
Brooke,Haley,BEACH_VOLLEYBALL,169,78
Ginette,Monahan,ICE_HOCKEY,209,81
Sydney,Gleichner,SOCCER,136,72
Ivory,Wiza,INDOOR_VOLLEYBALL,204,72
Nicholas,Wyman,TENNIS,147,66
Dimple,Roberts,SOCCER,182,81
Waylon,Konopelski,BASEBALL,176,81
Shaunda,Ziemann,ICE_HOCKEY,169,73
Augustine,Thiel,RUGBY,191,69
Emanuel,Bins,TENNIS,144,79
Lupe,Kris,FIELD_HOCKEY,166,78
Al,Wilkinson,RUGBY,120,62
Avery,Herzog,SOCCER,184,74
Melda,Heaney,RUGBY,194,76
Ferdinand,Abernathy,FOOTBALL,112,72
Alfredia,Romaguera,TENNIS,151,72
Neva,Bashirian,FOOTBALL,207,67
Steve,Kling,BEACH_VOLLEYBALL,200,73
Darrick,Towne,RUGBY,119,73
Kerry,Goyette,FIELD_HOCKEY,190,66
Kenisha,Kihn,FIELD_HOCKEY,202,60
Carlton,Stanton,INDOOR_VOLLEYBALL,134,80
Filiberto,Will,BASEBALL,164,65
Chasidy,Quitzon,FOOTBALL,148,82
Alvaro,Berge,SOCCER,189,83
Travis,Sipes,BASEBALL,178,65
Arcelia,Harvey,INDOOR_VOLLEYBALL,140,71
Renaldo,McKenzie,BEACH_VOLLEYBALL,185,76
Shante,Gislason,ICE_HOCKEY,121,81
Ariane,Langosh,BASEBALL,172,80
Joshua,Mohr,SOCCER,117,81
Jared,Yost,SOCCER,174,78
Chun,Pollich,TENNIS,171,77
Hobert,Windler,TENNIS,186,61
Esteban,Lakin,SOCCER,172,62
Shanna,Smith,SOCCER,180,65
Warner,White,FIELD_HOCKEY,163,69
Milford,Dach,FIELD_HOCKEY,183,65
Nikki,Wuckert,RACQUETBALL,166,77
Nestor,Fay,BEACH_VOLLEYBALL,160,73
Elliot,Howe,BASKETBALL,134,70
Ervin,Ondricka,BASKETBALL,190,61
Matt,Williamson,BASKETBALL,159,70
Tamesha,Schroeder,FOOTBALL,118,76
Dorian,Sporer,RUGBY,133,79
Lorinda,Reilly,INDOOR_VOLLEYBALL,152,70
Margret,Bechtelar,FIELD_HOCKEY,182,71
Son,Friesen,FIELD_HOCKEY,126,75
Kristian,Heathcote,RACQUETBALL,121,63
Nga,Donnelly,BASEBALL,149,76
David,Stanton,FOOTBALL,153,62
Thaddeus,Breitenberg,SOCCER,110,75
Kesha,Hamill,BEACH_VOLLEYBALL,130,70
Gladys,Effertz,SOCCER,167,71
Danelle,Glover,TENNIS,202,79
Kerrie,Windler,TENNIS,122,75
Dave,Parisian,RACQUETBALL,126,65
January,Greenfelder,BASKETBALL,142,70
Barb,Kshlerin,BASEBALL,169,75
Amos,Fadel,BEACH_VOLLEYBALL,124,67
Val,Hodkiewicz,BASKETBALL,200,78
Crissy,Hahn,RUGBY,135,71
Gaynelle,Carroll,FOOTBALL,114,80
Terresa,Runte,BASKETBALL,151,69
Clyde,Schultz,SOCCER,175,73
Tom,Ratke,RACQUETBALL,125,69
Quinn,Boyle,FOOTBALL,207,71
Millard,Hessel,BASKETBALL,113,81
Lilly,Jacobi,BASKETBALL,186,66
Rudolf,Ankunding,TENNIS,121,67
Alfred,Herman,TENNIS,140,67
Delta,Olson,FOOTBALL,116,80
Elia,Quigley,RACQUETBALL,110,68
Cordie,O'Hara,TENNIS,137,65
Leia,Franecki,FOOTBALL,161,73
Olen,Kovacek,RUGBY,138,71
Osvaldo,Lang,FIELD_HOCKEY,182,66
Mark,Cummerata,TENNIS,142,81
Shawnee,Schinner,SOCCER,155,78
Loren,Rau,BASKETBALL,161,62
Ali,Grimes,ICE_HOCKEY,174,67
Alda,Ziemann,BASEBALL,136,67
Harmony,Koepp,RUGBY,134,60
Osvaldo,Collier,BASKETBALL,151,60
Blake,Gleichner,BASEBALL,143,70
Moshe,Sawayn,BASKETBALL,178,73
Reagan,Kulas,BASKETBALL,166,61
Marlon,Schuppe,BASEBALL,116,75
Eduardo,Johnson,INDOOR_VOLLEYBALL,166,74
Jeanmarie,Klein,RUGBY,159,75
Larae,Abshire,FIELD_HOCKEY,117,61
Clementina,Donnelly,RUGBY,183,65
Sana,Borer,BASEBALL,205,70
Jaleesa,Marquardt,FOOTBALL,138,61
Carmen,Reinger,BASEBALL,123,83
Jeanene,Dicki,FOOTBALL,163,66
Candida,Stracke,INDOOR_VOLLEYBALL,194,78
Keely,Windler,FIELD_HOCKEY,193,77
Raleigh,Kessler,TENNIS,150,74
Arnulfo,Rau,FOOTBALL,165,79
Derek,Swift,RUGBY,186,79
Irving,Corwin,ICE_HOCKEY,149,77
Riva,Kohler,FIELD_HOCKEY,112,68
Lottie,Rempel,RUGBY,165,80
Carmen,Volkman,RACQUETBALL,169,76
Genoveva,Kihn,ICE_HOCKEY,200,68
Fletcher,Hintz,ICE_HOCKEY,203,69
Brett,Ortiz,FOOTBALL,134,76
Dionna,Nitzsche,RUGBY,200,75
Monika,Heidenreich,TENNIS,164,72
Charlie,Cummings,RUGBY,121,78
Douglass,Nitzsche,BEACH_VOLLEYBALL,197,73
Vivan,Wilderman,INDOOR_VOLLEYBALL,186,78
Jung,Schultz,RACQUETBALL,203,70
Columbus,Johnson,SOCCER,196,78
Rick,Hoeger,BASEBALL,159,78
Daron,Bernier,INDOOR_VOLLEYBALL,187,69
Bettyann,Gleichner,ICE_HOCKEY,152,82
Colin,Rath,RACQUETBALL,151,62
Arnulfo,Wisozk,INDOOR_VOLLEYBALL,131,62
Dora,Haag,RUGBY,149,68
Oscar,Dooley,FIELD_HOCKEY,201,70
Myrtis,Champlin,FIELD_HOCKEY,122,73
Shelton,Spencer,RACQUETBALL,153,63
Trevor,O'Connell,BASKETBALL,189,60
Ozzie,Weimann,BASEBALL,191,64
Stormy,Walker,BASKETBALL,188,75
Veronique,Homenick,BASKETBALL,111,77
Johnie,Sauer,TENNIS,153,62
Quincy,Schultz,FIELD_HOCKEY,159,68
Ruth,Koss,RUGBY,195,77
Florencio,O'Reilly,RUGBY,172,63
Renata,Wunsch,ICE_HOCKEY,191,74
Marcos,Jast,BASEBALL,138,82
Giovanni,Witting,INDOOR_VOLLEYBALL,166,82
Marty,Frami,RACQUETBALL,198,62
Cherri,Rosenbaum,FIELD_HOCKEY,160,72
Cheri,Wunsch,TENNIS,118,82
Bobby,Hudson,INDOOR_VOLLEYBALL,187,71
Vina,Parisian,RUGBY,193,61
Ella,Dach,TENNIS,121,83
Darline,Greenfelder,INDOOR_VOLLEYBALL,115,64
Levi,Klocko,INDOOR_VOLLEYBALL,152,80
Arlie,Stehr,BASKETBALL,111,62
Hipolito,Heaney,RUGBY,138,62
Trevor,Raynor,BEACH_VOLLEYBALL,206,75
Jarrett,Brekke,RUGBY,145,66
Amos,Marquardt,SOCCER,122,61
Stefan,Hammes,BEACH_VOLLEYBALL,195,73
Dayle,Grady,TENNIS,202,73
Ralph,Russel,FIELD_HOCKEY,153,60
Kimberlie,Grady,FIELD_HOCKEY,151,64
Ching,Homenick,BEACH_VOLLEYBALL,160,80
Maurice,Kuhlman,FIELD_HOCKEY,124,72
Bernice,West,ICE_HOCKEY,170,64
Gayle,Shields,RACQUETBALL,202,72
Monte,Cartwright,TENNIS,200,60
Sonny,Herman,RUGBY,208,66
Boyd,Veum,FOOTBALL,132,67
Shanon,Rice,ICE_HOCKEY,114,73
Hollis,Carroll,RACQUETBALL,203,61
Sherly,Johnson,ICE_HOCKEY,189,83
Josefina,Frami,ICE_HOCKEY,192,60
Pia,Schowalter,INDOOR_VOLLEYBALL,193,62
Owen,Bartell,FOOTBALL,193,75
Donald,Rice,TENNIS,177,65
Rafaela,Armstrong,FOOTBALL,123,67
Earl,Murphy,BEACH_VOLLEYBALL,185,70
Erlene,Mann,BASKETBALL,191,66
Larry,Hilll,BASEBALL,119,62
Rigoberto,Cormier,FOOTBALL,139,62
Rhoda,Hegmann,RACQUETBALL,144,83
Lane,Mills,BASKETBALL,138,76
Laure,Jakubowski,BASKETBALL,114,79
Reatha,Prosacco,BEACH_VOLLEYBALL,187,64
Pansy,Waters,RUGBY,141,70
Kieth,Brakus,SOCCER,189,60
Sharmaine,Russel,SOCCER,204,61
Fabian,O'Keefe,INDOOR_VOLLEYBALL,138,60
Danny,Rutherford,SOCCER,110,75
Marinda,Hansen,BASKETBALL,167,73
Arden,Bosco,TENNIS,185,79
Terrance,Heathcote,TENNIS,111,72
Reed,Barton,BEACH_VOLLEYBALL,115,80
Brunilda,McCullough,TENNIS,187,78
Kerry,Gibson,FIELD_HOCKEY,207,72
Steven,McGlynn,BASKETBALL,170,81
Earlene,Bogisich,TENNIS,191,79
Delphia,Rogahn,BASKETBALL,156,60
Mireya,Littel,RACQUETBALL,174,62
Darryl,Hirthe,TENNIS,124,62
Leo,Boehm,RACQUETBALL,159,70
Delmar,Kshlerin,ICE_HOCKEY,155,62
Marshall,Quigley,TENNIS,200,82
Corazon,Turner,BEACH_VOLLEYBALL,181,80
Violette,Hammes,RACQUETBALL,144,62
Boyce,Kulas,FIELD_HOCKEY,160,75
Vance,Marquardt,RUGBY,162,82
Setsuko,Rice,FIELD_HOCKEY,195,65
Marissa,Bode,TENNIS,191,66
Sol,Ruecker,RUGBY,160,71
Alaina,Sanford,FIELD_HOCKEY,153,77
Jackson,Lakin,INDOOR_VOLLEYBALL,198,64
Kraig,Ratke,FIELD_HOCKEY,207,76
Melvin,Kuhlman,RUGBY,112,64
Jammie,Cronin,RUGBY,162,62
Luther,Vandervort,ICE_HOCKEY,125,72
Jean,Aufderhar,FOOTBALL,195,62
Greg,Schulist,SOCCER,190,73
Emilia,Schaden,RACQUETBALL,137,69
Isidro,Johns,ICE_HOCKEY,140,69
Dierdre,Bauch,FOOTBALL,201,71
Ardelia,Rowe,INDOOR_VOLLEYBALL,208,63
Nolan,Reinger,TENNIS,134,71
Jamar,Rath,BASEBALL,112,82
Paulette,Sporer,BASKETBALL,158,76
Ileen,Gaylord,BASKETBALL,147,73
Gayle,Murphy,BASKETBALL,120,66
Royce,Kohler,TENNIS,128,76
Levi,Yundt,RUGBY,153,82
Galen,Yundt,BASEBALL,201,81
Clair,Gislason,TENNIS,164,62
Duane,Lynch,FOOTBALL,122,68
Krystina,Hintz,FIELD_HOCKEY,137,67
Chang,Robel,SOCCER,192,73
Kristen,Shanahan,BEACH_VOLLEYBALL,129,63
Kimi,Yost,ICE_HOCKEY,182,79
Juan,Daugherty,SOCCER,150,75
Tod,Huel,FOOTBALL,194,61
Demarcus,Runolfsdottir,FIELD_HOCKEY,159,62
Dominique,Heller,INDOOR_VOLLEYBALL,163,66
Randolph,Schultz,BASKETBALL,182,61
Marion,Beier,INDOOR_VOLLEYBALL,191,79
Theola,Huel,TENNIS,196,62
Patsy,Skiles,TENNIS,170,77
Jong,Christiansen,BASEBALL,203,79
Kaci,Hilpert,TENNIS,164,72
Ebony,Gerhold,RUGBY,178,68
Lorie,Beatty,RUGBY,124,64
Melani,Morissette,ICE_HOCKEY,196,83
Son,Shanahan,SOCCER,205,79
Rhonda,Rogahn,FIELD_HOCKEY,133,60
Santos,Bins,RUGBY,160,77
Shizuko,Morissette,BASKETBALL,193,65
Robyn,Grant,RACQUETBALL,138,66
Raymon,Sipes,FIELD_HOCKEY,182,72
Santos,Lebsack,SOCCER,209,81
Nanette,Goldner,TENNIS,141,64
Marcel,Kunde,TENNIS,155,74
Laila,Johns,BEACH_VOLLEYBALL,117,68
Sergio,Flatley,FIELD_HOCKEY,151,62
Anja,Altenwerth,TENNIS,148,76
Deanna,Halvorson,RACQUETBALL,114,78
Chadwick,Cormier,INDOOR_VOLLEYBALL,119,62
Anita,Gorczany,BASEBALL,121,81
Dwayne,Smitham,RUGBY,171,60
Terence,Stiedemann,ICE_HOCKEY,203,72
Rosario,Bruen,BEACH_VOLLEYBALL,198,75
Christian,Oberbrunner,SOCCER,131,69
Donetta,Emmerich,SOCCER,207,61
Barbar,Harber,BASEBALL,182,75
Dorla,Bednar,BEACH_VOLLEYBALL,142,77
Erwin,Morissette,INDOOR_VOLLEYBALL,184,79
Torie,Schmidt,BEACH_VOLLEYBALL,143,72
Merlin,Schroeder,BASEBALL,155,75
Faith,Murphy,FIELD_HOCKEY,144,75
Annamae,Bayer,INDOOR_VOLLEYBALL,132,72
Flavia,Braun,ICE_HOCKEY,158,70
Jamie,Schulist,FOOTBALL,203,81
Jarrod,Zieme,BASKETBALL,114,66
Laverna,Turcotte,TENNIS,150,74
Dewitt,Rolfson,RUGBY,115,62
Cindi,Jacobson,FIELD_HOCKEY,205,81
Maximina,Hettinger,RACQUETBALL,111,83
Nicholas,DuBuque,RUGBY,146,75
Julie,Skiles,TENNIS,207,83
Kelvin,Koss,SOCCER,162,63
Cliff,Fay,ICE_HOCKEY,134,66
Melissa,Hagenes,FOOTBALL,127,76
Shanice,Murazik,BASKETBALL,110,66
Margarette,Satterfield,RUGBY,170,75
Freda,McGlynn,FOOTBALL,176,74
Ira,Kris,ICE_HOCKEY,119,77
Lora,Schaefer,RUGBY,183,75
Valorie,Jerde,BASKETBALL,208,70
Ignacio,Goldner,FIELD_HOCKEY,127,70
Tiffanie,Dooley,SOCCER,135,83
Emanuel,Kuhn,BEACH_VOLLEYBALL,151,65
Roger,Gorczany,FOOTBALL,186,62
Carrol,Effertz,BEACH_VOLLEYBALL,197,67
Jestine,Cruickshank,BEACH_VOLLEYBALL,116,80
Zina,Moore,SOCCER,153,75
Bernice,Gulgowski,RUGBY,176,79
Clint,Klein,RACQUETBALL,171,69
Charlie,Hauck,INDOOR_VOLLEYBALL,141,66
Hal,Keeling,BASEBALL,196,77
Shaun,Dickinson,FIELD_HOCKEY,178,83
Rod,Mante,INDOOR_VOLLEYBALL,141,76
Pamala,Wunsch,SOCCER,188,77
Humberto,Keebler,FOOTBALL,199,69
Perry,Hauck,BASEBALL,157,76
Zoraida,Hansen,ICE_HOCKEY,178,72
Shiloh,Hoppe,SOCCER,179,76
Jeramy,Kovacek,BEACH_VOLLEYBALL,167,78
Neal,Schneider,BASEBALL,115,67
Quincy,Bauch,BEACH_VOLLEYBALL,121,63
Monty,Abernathy,RACQUETBALL,126,70
Erasmo,Beatty,SOCCER,199,79
Viviana,Cormier,RUGBY,135,63
Rivka,O'Connell,FOOTBALL,174,78
Jonathon,Williamson,INDOOR_VOLLEYBALL,111,67
Guy,Mayer,BASEBALL,174,66
Christopher,Robel,ICE_HOCKEY,182,76
Brunilda,Kozey,TENNIS,175,66
Yi,Weissnat,BEACH_VOLLEYBALL,197,66
Mitch,Reilly,FOOTBALL,131,76
Doug,Pfeffer,ICE_HOCKEY,123,74
Glen,Roberts,BASEBALL,175,74
Benedict,Greenholt,SOCCER,147,66
Lennie,Hegmann,FOOTBALL,119,76
Grady,Howe,INDOOR_VOLLEYBALL,166,73
Maegan,Cassin,SOCCER,173,68
Alphonse,Jacobs,INDOOR_VOLLEYBALL,115,65
Candace,Pfannerstill,FIELD_HOCKEY,167,76
Sheldon,Gorczany,RUGBY,198,78
Retta,Welch,SOCCER,129,68
Lauren,Corkery,RUGBY,123,66
Scot,Mayer,TENNIS,165,80
Rigoberto,Moore,BEACH_VOLLEYBALL,121,75
Alden,Kuvalis,TENNIS,203,67
Theodore,Stroman,RACQUETBALL,147,72
Nicolas,Effertz,BEACH_VOLLEYBALL,181,81
Jamal,Boehm,INDOOR_VOLLEYBALL,141,77
Altagracia,Nicolas,RUGBY,185,78
Coralee,Terry,BEACH_VOLLEYBALL,168,70
Deangelo,Wiegand,RACQUETBALL,195,75
Carol,Feil,FIELD_HOCKEY,194,80
